,full_name,swim_time_formatted,swim_date
4386,"Crom, Katie","=""2:04.06""","=""3/5/2021"""
4395,"Heckman, Miranda","=""2:04.07""","=""1/16/2016"""
4418,"Porter, Samantha","=""2:04.08""","=""5/18/2019"""
4422,"Francis, Riley","=""2:04.09""","=""1/15/2021"""
4435,"Barczyk, Jillian","=""2:04.10""","=""11/30/2018"""
4439,"Francis, Riley","=""2:04.10""","=""6/5/2021"""
4447,"Stege, Rachel","=""2:04.10""","=""1/17/2020"""
4455,"Gibson, Sarah","=""2:04.11""","=""4/12/2018"""
4462,"Pish, Melissa","=""2:04.11""","=""3/3/2017"""
4468,"Strouse, Ashley","=""2:04.11""","=""7/13/2018"""
4470,"Wilson, Kayla","=""2:04.11""","=""7/19/2019"""
4474,"Crom, Katie","=""2:04.12""","=""1/15/2021"""
4477,"Geer, Margo","=""2:04.12""","=""4/12/2018"""
4479,"Hemstreet, Karling","=""2:04.12""","=""7/7/2017"""
4481,"Kraus, Alena","=""2:04.12""","=""8/11/2017"""
4482,"Kraus, Alena","=""2:04.12""","=""4/11/2019"""
4498,"Cardwell, Summer","=""2:04.13""","=""7/13/2018"""
4504,"Gemmell, Erin","=""2:04.13""","=""11/30/2018"""
4520,"Lopez, Rylie","=""2:04.14""","=""7/12/2019"""
4523,"Porter, Samantha","=""2:04.14""","=""5/14/2021"""
4527,"Stout, Jordan","=""2:04.14""","=""3/4/2016"""
4528,"Sullivan, Erica","=""2:04.14""","=""4/30/2016"""
4529,"Tuggle, Claire","=""2:04.14""","=""6/17/2018"""
4537,"Hinds, Natalie","=""2:04.15""","=""3/8/2019"""
4547,"Scott, Morgan","=""2:04.15""","=""7/13/2018"""
4549,"Strouse, Ashley","=""2:04.15""","=""6/14/2019"""
4550,"Tankersley, Morgan","=""2:04.15""","=""1/16/2016"""
4554,"Cardwell, Summer","=""2:04.16""","=""7/19/2019"""
4560,"Kraus, Alena","=""2:04.16""","=""5/14/2021"""
4562,"Nordmann, Lillie","=""2:04.16""","=""6/23/2018"""
4564,"Sims, Bella","=""2:04.16""","=""1/17/2020"""
4585,"Twichell, Ashley","=""2:04.17""","=""3/3/2016"""
4586,"Walsh, Alex","=""2:04.17""","=""9/26/2020"""
4589,"Crom, Katie","=""2:04.18""","=""7/14/2019"""
4600,"Nordin, Emma","=""2:04.18""","=""6/22/2019"""
4602,"Portz, Katie","=""2:04.18""","=""6/28/2016"""
4604,"Stepanek, Chloe","=""2:04.18""","=""7/1/2018"""
4612,"Heckman, Miranda","=""2:04.19""","=""6/8/2018"""
4615,"Looney, Lindsay","=""2:04.19""","=""5/14/2021"""
4617,"Stout, Jordan","=""2:04.19""","=""6/16/2018"""
4628,"Nordin, Emma","=""2:04.20""","=""5/20/2017"""
4636,"Walsh, Alex","=""2:04.20""","=""5/18/2019"""
4645,"Drumm, Megan","=""2:04.21""","=""5/14/2021"""
4654,"Pash, Kelly","=""2:04.21""","=""3/13/2016"""
4655,"Smith, Addison","=""2:04.21""","=""8/3/2018"""
4664,"Rasmus, Claire","=""2:04.22""","=""5/19/2018"""
4668,"Weyant, Emma","=""2:04.22""","=""2/15/2020"""
4679,"Miller, Hayden","=""2:04.23""","=""2/29/2020"""
4680,"Nordmann, Lillie","=""2:04.23""","=""7/13/2018"""
4681,"Peplowski, Anna","=""2:04.23""","=""7/12/2019"""
4682,"Ristic, Ella","=""2:04.23""","=""8/5/2016"""
4686,"Bates, Talia","=""2:04.24""","=""7/12/2019"""
4690,"Dawson, Kendall","=""2:04.24""","=""7/7/2018"""
4711,"Luther, Dakota","=""2:04.25""","=""1/11/2018"""
4712,"McMurray, Olivia","=""2:04.25""","=""1/15/2021"""
4713,"Nordmann, Lillie","=""2:04.25""","=""6/28/2017"""
4716,"Spitz, Ayla","=""2:04.25""","=""7/16/2017"""
4720,"Bates, Talia","=""2:04.26""","=""6/8/2018"""
4722,"Geer, Margo","=""2:04.26""","=""6/23/2018"""
4723,"Heckman, Miranda","=""2:04.26""","=""7/15/2018"""
4724,"Huske, Torri","=""2:04.26""","=""8/1/2018"""
4745,"Hinds, Natalie","=""2:04.27""","=""1/15/2021"""
4754,"Stepanek, Chloe","=""2:04.27""","=""4/29/2018"""
4755,"Stepanek, Chloe","=""2:04.27""","=""8/5/2017"""
4756,"Stotler, Sara","=""2:04.27""","=""2/12/2021"""
4771,"Heckman, Miranda","=""2:04.28""","=""7/17/2016"""
4788,"Geer, Margo","=""2:04.29""","=""5/18/2019"""
4796,"Small, Meghan","=""2:04.29""","=""6/16/2018"""
4812,"Stege, Rachel","=""2:04.30""","=""7/19/2019"""
4817,"Crom, Katie","=""2:04.31""","=""8/1/2019"""
4822,"Howley, Tess","=""2:04.31""","=""8/9/2019"""
4823,"Laning, Erica","=""2:04.31""","=""2/14/2016"""
4825,"Nero, Bailey","=""2:04.31""","=""1/15/2021"""
4833,"Weyant, Emma","=""2:04.31""","=""7/7/2018"""
4838,"Hemstreet, Karling","=""2:04.32""","=""6/21/2019"""
4839,"Luther, Dakota","=""2:04.32""","=""3/3/2016"""
4843,"Tuggle, Claire","=""2:04.32""","=""7/14/2019"""
4851,"Stout, Jordan","=""2:04.33""","=""5/6/2017"""
4852,"Tuggle, Claire","=""2:04.33""","=""5/15/2021"""
4867,"Porter, Samantha","=""2:04.34""","=""4/27/2019"""
4869,"Rasmus, Claire","=""2:04.34""","=""5/15/2021"""
4878,"Dawson, Kendall","=""2:04.35""","=""7/8/2016"""
4880,"Haebig, Autumn","=""2:04.35""","=""12/6/2019"""
4885,"Liu, Kenisha","=""2:04.35""","=""5/26/2018"""
4892,"Stepanek, Chloe","=""2:04.35""","=""7/19/2019"""
4893,"Walsh, Gretchen","=""2:04.35""","=""6/1/2018"""
4898,"Hemstreet, Karling","=""2:04.36""","=""1/14/2017"""
4908,"Pitzer, Lauren","=""2:04.36""","=""1/14/2017"""
4919,"Drumm, Megan","=""2:04.37""","=""4/11/2019"""
4921,"Hodges, Macky","=""2:04.37""","=""4/30/2021"""
4924,"Luther, Dakota","=""2:04.37""","=""12/4/2015"""
4928,"Ober, Ryley","=""2:04.37""","=""6/9/2018"""
4930,"Porter, Samantha","=""2:04.37""","=""8/5/2016"""
4938,"Brown, Erika","=""2:04.38""","=""5/18/2018"""
4939,"Dawson, Kendall","=""2:04.38""","=""7/7/2018"""
4949,"Meitz, Kaersten","=""2:04.38""","=""6/3/2016"""
4951,"Nordmann, Lillie","=""2:04.38""","=""1/11/2018"""
4964,"Drumm, Megan","=""2:04.39""","=""6/5/2021"""
4965,"Drumm, Megan","=""2:04.39""","=""5/14/2021"""
4966,"Gemmell, Erin","=""2:04.39""","=""7/13/2018"""
4971,"Kraus, Alena","=""2:04.39""","=""7/21/2017"""
4974,"Rasmus, Claire","=""2:04.39""","=""1/16/2016"""
4977,"Stepanek, Chloe","=""2:04.39""","=""7/1/2017"""
4984,"McMurray, Olivia","=""2:04.40""","=""7/7/2018"""
4992,"Small, Meghan","=""2:04.40""","=""6/16/2018"""
4996,"Barczyk, Jillian","=""2:04.41""","=""7/21/2018"""
5012,"Bates, Talia","=""2:04.42""","=""4/7/2018"""
5022,"Strouse, Ashley","=""2:04.42""","=""3/16/2019"""
5023,"Tuggle, Claire","=""2:04.42""","=""7/6/2018"""
5038,"Roghair, Aurora","=""2:04.43""","=""6/21/2019"""
5042,"Valls, Kyla","=""2:04.43""","=""7/8/2016"""
5046,"Drumm, Megan","=""2:04.44""","=""6/8/2019"""
5050,"Laning, Erica","=""2:04.44""","=""11/12/2015"""
5053,"Nordin, Emma","=""2:04.44""","=""4/27/2019"""
5056,"Smith, Addison","=""2:04.44""","=""5/17/2019"""
5058,"Twichell, Ashley","=""2:04.44""","=""3/3/2016"""
5068,"Howley, Tess","=""2:04.45""","=""3/5/2021"""
5072,"Rasmus, Claire","=""2:04.45""","=""6/3/2018"""
5077,"Tankersley, Morgan","=""2:04.45""","=""1/14/2017"""
5082,"Bates, Talia","=""2:04.46""","=""3/10/2017"""
5089,"Gormsen, Cavan","=""2:04.46""","=""12/6/2019"""
5095,"Ristic, Ella","=""2:04.46""","=""6/14/2018"""
5096,"Scott, Morgan","=""2:04.46""","=""7/12/2019"""
5101,"Valls, Kyla","=""2:04.46""","=""8/1/2019"""
5111,"Dolan, Abbie","=""2:04.47""","=""8/5/2016"""
5121,"Atkinson, Emma","=""2:04.48""","=""5/21/2021"""
5133,"Porter, Samantha","=""2:04.48""","=""8/5/2016"""
5138,"Yelle, Haley","=""2:04.48""","=""11/12/2015"""
5141,"Comerford, Mallory","=""2:04.49""","=""3/5/2021"""
5148,"Liu, Kenisha","=""2:04.49""","=""5/29/2021"""
5154,"Ristic, Ella","=""2:04.49""","=""1/18/2020"""
5155,"Stout, Jordan","=""2:04.49""","=""3/17/2016"""
5156,"Sullivan, Erica","=""2:04.49""","=""8/11/2017"""
5162,"Cronk, Micayla","=""2:04.50""","=""6/15/2019"""
5163,"Cronk, Micayla","=""2:04.50""","=""3/8/2019"""
5165,"Gormley, Isabel","=""2:04.50""","=""5/21/2021"""
5171,"Pfeifer, Evie","=""2:04.50""","=""6/28/2016"""
5176,"Dolan, Abbie","=""2:04.51""","=""6/16/2018"""
5179,"Gibson, Sarah","=""2:04.51""","=""4/17/2016"""
5187,"Pish, Melissa","=""2:04.51""","=""5/27/2016"""
5189,"Yelle, Haley","=""2:04.51""","=""7/7/2017"""
5193,"Howley, Tess","=""2:04.52""","=""11/30/2018"""
5198,"Barczyk, Jillian","=""2:04.53""","=""11/30/2018"""
5207,"Liu, Kenisha","=""2:04.53""","=""4/8/2021"""
5221,"Dahlke, Miki","=""2:04.54""","=""7/17/2016"""
5222,"Dahlke, Miki","=""2:04.54""","=""6/3/2017"""
5230,"Pfeifer, Evie","=""2:04.54""","=""8/10/2016"""
5242,"Forde, Brooke","=""2:04.55""","=""8/2/2017"""
5250,"Pash, Kelly","=""2:04.55""","=""6/23/2018"""
5251,"Porter, Samantha","=""2:04.55""","=""7/12/2018"""
5258,"Smith, Addison","=""2:04.55""","=""5/15/2021"""
5259,"Thomas, Martina","=""2:04.55""","=""8/2/2017"""
5261,"Wilson, Kayla","=""2:04.55""","=""7/27/2018"""
5268,"Freriks, Geena","=""2:04.56""","=""5/18/2018"""
5273,"Porter, Samantha","=""2:04.56""","=""5/18/2019"""
5279,"Small, Meghan","=""2:04.56""","=""3/3/2016"""
5280,"Sullivan, Erica","=""2:04.56""","=""12/6/2019"""
5282,"Wilson, Kayla","=""2:04.56""","=""12/6/2019"""
5291,"Stege, Rachel","=""2:04.57""","=""5/14/2021"""
5308,"Bates, Talia","=""2:04.59""","=""3/11/2016"""
5310,"Cardwell, Summer","=""2:04.59""","=""1/10/2019"""
5313,"Hemstreet, Karling","=""2:04.59""","=""6/28/2016"""
5314,"Ivey, Isabel","=""2:04.59""","=""6/9/2016"""
5315,"Madden, Paige","=""2:04.59""","=""1/16/2016"""
5325,"Heckman, Miranda","=""2:04.60""","=""4/23/2016"""
5333,"Pasadyn, Felicia","=""2:04.60""","=""7/19/2019"""
5336,"Spitz, Ayla","=""2:04.60""","=""5/27/2017"""
5345,"Drumm, Megan","=""2:04.61""","=""1/10/2020"""
5347,"Forde, Brooke","=""2:04.61""","=""7/15/2016"""
5370,"Portz, Katie","=""2:04.62""","=""5/19/2018"""
5374,"Stotler, Sara","=""2:04.62""","=""2/15/2020"""
5382,"Howley, Tess","=""2:04.63""","=""7/20/2018"""
5387,"Nordin, Emma","=""2:04.63""","=""4/27/2019"""
5389,"Pash, Kelly","=""2:04.63""","=""4/30/2016"""
5392,"Smith, Regan","=""2:04.63""","=""6/22/2018"""
5393,"Valls, Kyla","=""2:04.63""","=""3/11/2016"""
5403,"Haebig, Autumn","=""2:04.64""","=""8/10/2016"""
5420,"Howley, Tess","=""2:04.65""","=""1/10/2020"""
5428,"Yelle, Haley","=""2:04.65""","=""1/11/2018"""
5430,"Geer, Margo","=""2:04.66""","=""6/28/2016"""
5439,"Barczyk, Jillian","=""2:04.67""","=""6/22/2018"""
5449,"Huske, Torri","=""2:04.67""","=""5/24/2019"""
5454,"Nordin, Emma","=""2:04.67""","=""5/13/2016"""
5458,"Sims, Bella","=""2:04.67""","=""8/7/2019"""
5459,"Tankersley, Morgan","=""2:04.67""","=""5/26/2017"""
5461,"Thomas, Martina","=""2:04.67""","=""6/5/2021"""
5466,"Barczyk, Jillian","=""2:04.68""","=""4/24/2021"""
5467,"Bates, Talia","=""2:04.68""","=""6/8/2018"""
5471,"Geer, Margo","=""2:04.68""","=""5/21/2016"""
5474,"Hemstreet, Karling","=""2:04.68""","=""8/5/2017"""
5491,"Dawson, Kendall","=""2:04.69""","=""6/28/2017"""
5494,"Huske, Torri","=""2:04.69""","=""7/12/2019"""
5511,"Kraus, Alena","=""2:04.70""","=""5/18/2019"""
5518,"Tuggle, Claire","=""2:04.70""","=""7/14/2019"""
5526,"Francis, Riley","=""2:04.71""","=""7/13/2018"""
5533,"Sullivan, Erica","=""2:04.71""","=""6/8/2019"""
5537,"Dahlke, Miki","=""2:04.72""","=""3/26/2021"""
5538,"Dolan, Abbie","=""2:04.72""","=""3/11/2016"""
5540,"Freriks, Geena","=""2:04.72""","=""6/3/2016"""
5549,"Parker, Maxine","=""2:04.72""","=""8/1/2019"""
5551,"Smith, Addison","=""2:04.72""","=""6/22/2018"""
5571,"Nordmann, Lillie","=""2:04.73""","=""6/23/2018"""
5572,"Porter, Samantha","=""2:04.73""","=""7/7/2017"""
5581,"Liu, Kenisha","=""2:04.74""","=""7/20/2018"""
5586,"Smith, Addison","=""2:04.74""","=""7/20/2018"""
5590,"Dahlke, Miki","=""2:04.75""","=""6/9/2017"""
5592,"Fertel, Kelly","=""2:04.75""","=""7/8/2016"""
5595,"Liu, Kenisha","=""2:04.75""","=""6/3/2017"""
5596,"Liu, Kenisha","=""2:04.75""","=""6/22/2019"""
5603,"Pish, Melissa","=""2:04.75""","=""6/2/2017"""
5608,"Atkinson, Emma","=""2:04.76""","=""8/1/2018"""
5612,"Cronk, Micayla","=""2:04.76""","=""7/12/2019"""
5627,"Pish, Melissa","=""2:04.76""","=""5/18/2018"""
5630,"Stepanek, Chloe","=""2:04.76""","=""7/21/2017"""
5631,"Stepanek, Chloe","=""2:04.76""","=""5/28/2017"""
5642,"Huske, Torri","=""2:04.77""","=""8/7/2019"""
5647,"Miller, Hayden","=""2:04.77""","=""8/14/2020"""
5654,"Weyant, Emma","=""2:04.77""","=""5/22/2021"""
5663,"Ristic, Ella","=""2:04.78""","=""5/26/2018"""
5670,"Bates, Talia","=""2:04.79""","=""3/9/2018"""
5675,"Dahlke, Miki","=""2:04.79""","=""7/14/2019"""
5679,"Looney, Lindsay","=""2:04.79""","=""7/27/2016"""
5695,"Drumm, Megan","=""2:04.80""","=""6/5/2021"""
5699,"Kraus, Alena","=""2:04.80""","=""6/21/2018"""
5712,"Gibson, Sarah","=""2:04.81""","=""4/12/2018"""
5717,"Hemstreet, Karling","=""2:04.81""","=""2/27/2016"""
5720,"Pasadyn, Felicia","=""2:04.81""","=""7/20/2018"""
5721,"Roghair, Aurora","=""2:04.81""","=""3/6/2020"""
5730,"Forde, Brooke","=""2:04.82""","=""1/16/2016"""
5733,"Huske, Torri","=""2:04.82""","=""7/12/2019"""
5736,"Laning, Erica","=""2:04.82""","=""5/18/2019"""
5744,"Sullivan, Erica","=""2:04.82""","=""1/10/2019"""
5746,"Barczyk, Jillian","=""2:04.83""","=""8/1/2018"""
5751,"Grote, Josie","=""2:04.83""","=""6/14/2019"""
5754,"Kozan, Justina","=""2:04.83""","=""5/26/2018"""
5759,"Pash, Kelly","=""2:04.83""","=""5/21/2016"""
5760,"Stepanek, Chloe","=""2:04.83""","=""7/21/2017"""
5762,"Stout, Jordan","=""2:04.83""","=""3/4/2016"""
5768,"Drumm, Megan","=""2:04.84""","=""8/3/2018"""
5769,"Fertel, Kelly","=""2:04.84""","=""7/8/2016"""
5801,"Thomas, Martina","=""2:04.85""","=""8/1/2019"""
5803,"Yelle, Haley","=""2:04.85""","=""8/11/2016"""
5812,"Geer, Margo","=""2:04.86""","=""1/16/2016"""
5826,"Stotler, Sara","=""2:04.86""","=""11/13/2020"""
5827,"Stotler, Sara","=""2:04.86""","=""8/9/2019"""
5834,"Gormley, Isabel","=""2:04.87""","=""7/21/2017"""
5843,"Porter, Samantha","=""2:04.87""","=""7/26/2018"""
5857,"Lopez, Rylie","=""2:04.88""","=""6/5/2021"""
5869,"Walsh, Gretchen","=""2:04.88""","=""7/26/2018"""
5881,"Portz, Katie","=""2:04.89""","=""6/9/2017"""
5899,"Hemstreet, Karling","=""2:04.90""","=""1/18/2019"""
5902,"Liu, Kenisha","=""2:04.90""","=""6/23/2018"""
5909,"Ristic, Ella","=""2:04.90""","=""8/11/2016"""
5912,"Stepanek, Chloe","=""2:04.90""","=""5/28/2017"""
5921,"Kozan, Justina","=""2:04.91""","=""6/22/2019"""
5925,"Liu, Kenisha","=""2:04.91""","=""4/30/2016"""
5929,"Portz, Katie","=""2:04.91""","=""6/9/2017"""
5941,"Gemmell, Erin","=""2:04.92""","=""5/4/2019"""
5953,"Bathurst, Ella","=""2:04.93""","=""2/15/2020"""
5955,"Dahlke, Miki","=""2:04.93""","=""1/15/2021"""
5957,"Drumm, Megan","=""2:04.93""","=""1/18/2019"""
5964,"Liu, Kenisha","=""2:04.93""","=""5/26/2018"""
5965,"Luther, Dakota","=""2:04.93""","=""6/21/2019"""
5974,"Stout, Jordan","=""2:04.93""","=""6/16/2018"""
5998,"Cardwell, Summer","=""2:04.95""","=""8/9/2019"""
5999,"Cardwell, Summer","=""2:04.95""","=""1/16/2021"""
6012,"McMurray, Olivia","=""2:04.95""","=""7/7/2017"""
6026,"Dolan, Abbie","=""2:04.96""","=""3/11/2016"""
6028,"Drabot, Katie","=""2:04.96""","=""8/5/2016"""
6031,"Heckman, Miranda","=""2:04.96""","=""6/8/2018"""
6033,"Liu, Kenisha","=""2:04.96""","=""6/23/2018"""
6047,"Bathurst, Ella","=""2:04.97""","=""7/13/2018"""
6051,"Drumm, Megan","=""2:04.97""","=""3/23/2018"""
6068,"Caldow, Elle","=""2:04.98""","=""6/5/2021"""
6075,"Tankersley, Morgan","=""2:04.98""","=""5/26/2017"""
6079,"Bates, Talia","=""2:04.99""","=""8/5/2016"""
6084,"Dolan, Abbie","=""2:04.99""","=""5/16/2021"""
6085,"Francis, Riley","=""2:04.99""","=""8/3/2018"""
6087,"Howley, Tess","=""2:04.99""","=""8/1/2019"""
6091,"Nordmann, Lillie","=""2:04.99""","=""5/18/2019"""
6093,"Strouse, Ashley","=""2:04.99""","=""5/30/2021"""
6106,"Pasadyn, Felicia","=""2:05.00""","=""6/16/2019"""
6110,"Yelle, Haley","=""2:05.00""","=""8/5/2017"""
6119,"Felner, Gracie","=""2:05.01""","=""5/24/2019"""
6132,"Pish, Melissa","=""2:05.01""","=""6/2/2017"""
6140,"Crom, Katie","=""2:05.02""","=""2/16/2019"""
6147,"Lopez, Rylie","=""2:05.02""","=""6/5/2021"""
6149,"Ober, Ryley","=""2:05.02""","=""6/4/2016"""
6195,"Comerford, Mallory","=""2:05.05""","=""4/30/2016"""
6197,"Heckman, Miranda","=""2:05.05""","=""7/17/2016"""
6205,"Smith, Regan","=""2:05.05""","=""5/5/2017"""
6209,"Crom, Katie","=""2:05.06""","=""12/6/2019"""
6239,"Spitz, Ayla","=""2:05.07""","=""4/13/2019"""
6245,"Weitzeil, Abbey","=""2:05.07""","=""4/29/2017"""
6253,"Hemstreet, Karling","=""2:05.08""","=""7/7/2017"""
6264,"Scott, Morgan","=""2:05.08""","=""7/14/2017"""
6265,"Wilson, Kayla","=""2:05.08""","=""4/10/2021"""
6277,"Miller, Hayden","=""2:05.09""","=""6/5/2021"""
6280,"Strouse, Ashley","=""2:05.09""","=""6/3/2018"""
6283,"Bates, Talia","=""2:05.10""","=""3/8/2019"""
6291,"Gormley, Isabel","=""2:05.10""","=""8/3/2018"""
6301,"Ober, Ryley","=""2:05.10""","=""11/8/2019"""
6302,"Smith, Addison","=""2:05.10""","=""5/6/2018"""
6310,"Dahlke, Miki","=""2:05.11""","=""7/13/2018"""
6312,"Drumm, Megan","=""2:05.11""","=""4/11/2019"""
6313,"Felner, Gracie","=""2:05.11""","=""6/5/2021"""
6314,"Francis, Riley","=""2:05.11""","=""5/4/2019"""
6317,"Harnish, Courtney","=""2:05.11""","=""3/3/2016"""
6324,"Stepanek, Chloe","=""2:05.11""","=""7/1/2018"""
6330,"Dawson, Kendall","=""2:05.12""","=""7/28/2017"""
6342,"Caldow, Elle","=""2:05.13""","=""1/10/2019"""
6343,"Caldow, Elle","=""2:05.13""","=""5/14/2021"""
6347,"Felner, Gracie","=""2:05.13""","=""6/5/2021"""
6355,"Porter, Samantha","=""2:05.13""","=""8/11/2017"""
6356,"Rausch, Malia","=""2:05.13""","=""8/2/2019"""
6358,"Stotler, Sara","=""2:05.13""","=""4/11/2019"""
6362,"Weyant, Emma","=""2:05.13""","=""3/2/2018"""
6363,"Wilson, Kayla","=""2:05.13""","=""11/8/2019"""
6371,"Heckman, Miranda","=""2:05.14""","=""7/16/2017"""
6372,"Kraus, Alena","=""2:05.14""","=""7/10/2019"""
6406,"Barczyk, Jillian","=""2:05.16""","=""6/22/2018"""
6413,"Hemstreet, Karling","=""2:05.16""","=""1/14/2017"""
6425,"Rasmus, Claire","=""2:05.16""","=""8/5/2016"""
6434,"Liu, Kenisha","=""2:05.17""","=""5/29/2021"""
6447,"Weyant, Emma","=""2:05.17""","=""3/2/2018"""
6456,"McMurray, Olivia","=""2:05.18""","=""3/9/2018"""
6459,"Rausch, Malia","=""2:05.18""","=""12/6/2019"""
6476,"Liu, Kenisha","=""2:05.19""","=""11/22/2019"""
6488,"Gibson, Sarah","=""2:05.20""","=""5/18/2019"""
6504,"Cronk, Micayla","=""2:05.21""","=""2/15/2020"""
6510,"Howley, Tess","=""2:05.21""","=""7/1/2018"""
6547,"Kraus, Alena","=""2:05.23""","=""3/10/2017"""
6549,"Madden, Paige","=""2:05.23""","=""11/12/2015"""
6555,"Stotler, Sara","=""2:05.23""","=""8/4/2017"""
6556,"Yelle, Haley","=""2:05.23""","=""2/27/2016"""
6572,"Stege, Rachel","=""2:05.24""","=""3/5/2021"""
6584,"Dahlke, Miki","=""2:05.25""","=""11/13/2020"""
6589,"Gormley, Isabel","=""2:05.25""","=""8/11/2017"""
6599,"Pish, Melissa","=""2:05.25""","=""7/12/2019"""
6602,"Spitz, Ayla","=""2:05.25""","=""7/16/2017"""
6621,"Barczyk, Jillian","=""2:05.27""","=""8/2/2017"""
6628,"Kozan, Justina","=""2:05.27""","=""7/27/2017"""
6632,"Parker, Maxine","=""2:05.27""","=""5/17/2019"""
6670,"Yelle, Haley","=""2:05.28""","=""7/12/2019"""
6684,"Stotler, Sara","=""2:05.29""","=""2/12/2021"""
6692,"Dahlke, Miki","=""2:05.30""","=""3/17/2016"""
6694,"Gormley, Isabel","=""2:05.30""","=""2/19/2016"""
6700,"Lopez, Rylie","=""2:05.30""","=""6/9/2019"""
6702,"Ober, Ryley","=""2:05.30""","=""5/13/2016"""
6715,"Dupre, Cora","=""2:05.31""","=""7/20/2017"""
6719,"Huske, Torri","=""2:05.31""","=""3/7/2021"""
6722,"Looney, Lindsay","=""2:05.31""","=""6/22/2019"""
6725,"Ristic, Ella","=""2:05.31""","=""12/9/2018"""
6730,"Wilson, Kayla","=""2:05.31""","=""1/17/2020"""
6733,"Caldow, Elle","=""2:05.32""","=""1/17/2020"""
6735,"Freriks, Geena","=""2:05.32""","=""5/13/2016"""
6739,"Kozan, Justina","=""2:05.32""","=""6/15/2017"""
6743,"McMurray, Olivia","=""2:05.32""","=""11/13/2020"""
6757,"Gibson, Sarah","=""2:05.33""","=""4/23/2017"""
6769,"Stout, Jordan","=""2:05.33""","=""6/17/2016"""
6770,"Sullivan, Erica","=""2:05.33""","=""8/3/2019"""
6784,"Kraus, Alena","=""2:05.34""","=""5/18/2019"""
6789,"Ristic, Ella","=""2:05.34""","=""4/30/2016"""
6796,"Cardwell, Summer","=""2:05.35""","=""1/10/2019"""
6801,"Liu, Kenisha","=""2:05.35""","=""4/9/2016"""
6820,"Crom, Katie","=""2:05.36""","=""7/15/2018"""
6832,"Pasadyn, Felicia","=""2:05.36""","=""7/19/2019"""
6833,"Peplowski, Anna","=""2:05.36""","=""8/9/2019"""
6849,"Miller, Hayden","=""2:05.37""","=""11/13/2020"""
6863,"Felner, Gracie","=""2:05.38""","=""8/1/2019"""
6866,"Kraus, Alena","=""2:05.38""","=""7/22/2016"""
6872,"Pash, Kelly","=""2:05.38""","=""6/3/2016"""
6901,"Gormsen, Cavan","=""2:05.40""","=""7/19/2019"""
6902,"Haebig, Autumn","=""2:05.40""","=""7/22/2016"""
6907,"Miller, Hayden","=""2:05.40""","=""10/9/2020"""
6910,"Strouse, Ashley","=""2:05.40""","=""5/26/2019"""
6913,"Bathurst, Ella","=""2:05.41""","=""2/15/2020"""
