,full_name,swim_time_formatted,swim_date
3144,"Larson, Peter","=""50.87""","=""4/5/2018"""
3145,"Loy, Drew","=""50.87""","=""6/2/2018"""
3147,"Miller, Luke","=""50.87""","=""11/7/2019"""
3148,"Molacek, Jacob","=""50.87""","=""12/7/2019"""
3149,"Murphy, Ryan","=""50.87""","=""3/4/2021"""
3154,"Tittle, Mason","=""50.87""","=""8/3/2019"""
3161,"Fleagle, Josh","=""50.88""","=""5/22/2016"""
3168,"Hoover, Sam","=""50.88""","=""8/7/2019"""
3169,"Kibler, Drew","=""50.88""","=""5/22/2016"""
3170,"Koster, Adam","=""50.88""","=""6/17/2017"""
3173,"Newkirk, Jeff","=""50.88""","=""1/17/2021"""
3174,"Richardson, Steven","=""50.88""","=""3/1/2019"""
3178,"Vera, Blaise","=""50.88""","=""6/28/2017"""
3181,"Worrell, Kyle","=""50.88""","=""5/16/2021"""
3182,"Wright, River","=""50.88""","=""7/31/2019"""
3187,"Benson, Andrew","=""50.89""","=""12/7/2019"""
3191,"Dolan, Jack","=""50.89""","=""7/31/2019"""
3192,"Dolan, Jack","=""50.89""","=""4/13/2017"""
3193,"Eastman, Michael","=""50.89""","=""7/12/2019"""
3196,"Head, Jason","=""50.89""","=""7/31/2019"""
3198,"Jackson, Tate","=""50.89""","=""6/3/2016"""
3200,"Larson, Peter","=""50.89""","=""4/5/2018"""
3204,"Lynch, Justin","=""50.89""","=""4/29/2016"""
3205,"Modrov, Drew","=""50.89""","=""3/25/2018"""
3208,"Pinfold, Brett","=""50.89""","=""6/2/2017"""
3215,"Worrell, Kyle","=""50.89""","=""6/4/2021"""
3217,"Carlson, Evan","=""50.90""","=""5/17/2019"""
3223,"Murphy, Ryan","=""50.90""","=""5/26/2019"""
3224,"Pebley, Jacob","=""50.90""","=""5/26/2019"""
3225,"Schilling, Sam","=""50.90""","=""7/28/2018"""
3233,"Brownstead, Matt","=""50.91""","=""12/7/2019"""
3238,"Gonzalez, Mason","=""50.91""","=""5/20/2021"""
3243,"Lasco, Destin","=""50.91""","=""6/9/2018"""
3245,"Novak, Jesse","=""50.91""","=""5/30/2021"""
3250,"Tapp, Hunter","=""50.91""","=""8/1/2017"""
3251,"Tapp, Hunter","=""50.91""","=""3/31/2019"""
3252,"Bailey, Seth","=""50.92""","=""5/16/2021"""
3254,"Bowman, Luke","=""50.92""","=""7/25/2019"""
3256,"Connolly, Alec","=""50.92""","=""6/15/2018"""
3258,"Franzman, Jack","=""50.92""","=""5/17/2019"""
3259,"Grevers, Matt","=""50.92""","=""5/17/2018"""
3260,"Grothe, Zane","=""50.92""","=""5/5/2017"""
3261,"Hoover, Sam","=""50.92""","=""4/9/2021"""
3264,"Modrov, Drew","=""50.92""","=""6/27/2017"""
3265,"Modrov, Drew","=""50.92""","=""1/26/2020"""
3266,"Newkirk, Jeff","=""50.92""","=""7/28/2016"""
3270,"Walker, Jack","=""50.92""","=""7/25/2018"""
3271,"Walker, Jack","=""50.92""","=""8/9/2017"""
3273,"Boyle, Connor","=""50.93""","=""6/4/2021"""
3274,"Bureau, Lucas","=""50.93""","=""6/4/2021"""
3276,"Carlson, Evan","=""50.93""","=""6/21/2019"""
3280,"Howard, Robert","=""50.93""","=""3/27/2016"""
3283,"Krueger, Danny","=""50.93""","=""1/17/2021"""
3286,"Modrov, Drew","=""50.93""","=""4/23/2016"""
3291,"Rooney, Maxime","=""50.93""","=""7/9/2018"""
3294,"Tapp, Hunter","=""50.93""","=""11/14/2020"""
3295,"Thibert, Mike","=""50.93""","=""6/21/2018"""
3297,"Willenbring, Matt","=""50.93""","=""4/28/2019"""
3301,"Benson, Andrew","=""50.94""","=""7/15/2018"""
3303,"Bowman, Luke","=""50.94""","=""7/12/2018"""
3304,"Carlson, Evan","=""50.94""","=""7/25/2018"""
3308,"Connolly, Alec","=""50.94""","=""7/8/2018"""
3310,"Dressel, Caeleb","=""50.94""","=""1/23/2016"""
3313,"Ingram, Hunter","=""50.94""","=""6/4/2021"""
3319,"Miller, Luke","=""50.94""","=""11/7/2019"""
3320,"Miller, Luke","=""50.94""","=""6/15/2019"""
3324,"Reihman, Mahlon","=""50.94""","=""6/4/2021"""
3326,"Thibert, Mike","=""50.94""","=""7/13/2019"""
3327,"Vera, Blaise","=""50.94""","=""7/8/2018"""
3329,"Andrew, Michael","=""50.95""","=""11/14/2015"""
3336,"Cummings, Tanner","=""50.95""","=""6/4/2021"""
3339,"Grevers, Matt","=""50.95""","=""6/3/2016"""
3344,"Tapp, Hunter","=""50.95""","=""5/17/2018"""
3347,"Baker, Ryan","=""50.96""","=""6/17/2018"""
3349,"Bybee, Cody","=""50.96""","=""8/9/2016"""
3350,"Carlson, Evan","=""50.96""","=""6/9/2019"""
3351,"Cummings, Tanner","=""50.96""","=""7/12/2019"""
3358,"Josa, Matthew","=""50.96""","=""4/9/2021"""
3362,"Modrov, Drew","=""50.96""","=""4/29/2017"""
3365,"Robrock, Kyle","=""50.96""","=""7/20/2016"""
3366,"Rooney, Maxime","=""50.96""","=""7/15/2017"""
3373,"Chaney, Adam","=""50.97""","=""8/1/2018"""
3375,"Connolly, Alec","=""50.97""","=""6/14/2019"""
3378,"Franzman, Jack","=""50.97""","=""7/28/2018"""
3379,"Gonzalez, Mason","=""50.97""","=""7/31/2019"""
3385,"Larson, Peter","=""50.97""","=""7/6/2018"""
3390,"Richardson, Steven","=""50.97""","=""3/4/2021"""
3392,"Schilling, Sam","=""50.97""","=""6/22/2018"""
3394,"Stewart, Coleman","=""50.97""","=""6/17/2018"""
3399,"Wilburn, Cason","=""50.97""","=""4/13/2019"""
3400,"Benson, Andrew","=""50.98""","=""7/25/2018"""
3401,"Benson, Andrew","=""50.98""","=""12/7/2019"""
3416,"Newkirk, Jeff","=""50.98""","=""7/6/2017"""
3421,"Robrock, Kyle","=""50.98""","=""8/2/2016"""
3424,"Sannem, Jake","=""50.98""","=""1/17/2019"""
3425,"Sztolcman, Christian","=""50.98""","=""8/1/2018"""
3432,"Boyle, Connor","=""50.99""","=""11/14/2020"""
3433,"Bybee, Cody","=""50.99""","=""7/6/2018"""
3436,"Dolan, Jack","=""50.99""","=""7/14/2017"""
3438,"Franzman, Jack","=""50.99""","=""6/27/2017"""
3440,"Grevers, Matt","=""50.99""","=""3/5/2016"""
3451,"Pieroni, Blake","=""50.99""","=""5/20/2016"""
3454,"Robrock, Kyle","=""50.99""","=""5/28/2017"""
3455,"Rooney, Maxime","=""50.99""","=""7/15/2017"""
3456,"Shebat, John","=""50.99""","=""4/25/2021"""
3457,"Smith, Giles","=""50.99""","=""3/5/2020"""
3458,"Sztolcman, Christian","=""50.99""","=""8/1/2018"""
3459,"Walker, Jack","=""50.99""","=""8/1/2018"""
3462,"Bailey, Seth","=""51.00""","=""5/16/2021"""
3471,"Grothe, Zane","=""51.00""","=""5/15/2016"""
3480,"Modrov, Drew","=""51.00""","=""6/4/2016"""
3481,"Murphy, Ryan","=""51.00""","=""5/27/2018"""
3482,"Novak, Jesse","=""51.00""","=""12/7/2019"""
3488,"Tapp, Hunter","=""51.00""","=""5/17/2018"""
3491,"Cecil, Robert","=""51.01""","=""6/4/2021"""
3508,"Saunders, Max","=""51.01""","=""6/4/2021"""
3513,"Willenbring, Matt","=""51.01""","=""7/25/2018"""
3514,"Willenbring, Matt","=""51.01""","=""6/9/2018"""
3519,"Branzell, Reese","=""51.02""","=""6/4/2021"""
3520,"Bureau, Lucas","=""51.02""","=""12/1/2018"""
3523,"Hils, Zach","=""51.02""","=""8/1/2018"""
3526,"Marcoux, Philippe","=""51.02""","=""4/4/2019"""
3531,"Modrov, Drew","=""51.02""","=""8/2/2017"""
3532,"Nguyen, Justin","=""51.02""","=""5/26/2019"""
3533,"Pinfold, Brett","=""51.02""","=""6/5/2016"""
3535,"Reid, Noah","=""51.02""","=""6/21/2019"""
3537,"Saunders, Max","=""51.02""","=""11/23/2019"""
3543,"Andrew, Michael","=""51.03""","=""5/20/2018"""
3544,"Auchinachie, Cameron","=""51.03""","=""6/21/2019"""
3546,"Bureau, Lucas","=""51.03""","=""4/13/2019"""
3551,"Head, Jason","=""51.03""","=""7/16/2017"""
3552,"Kibler, Drew","=""51.03""","=""6/2/2017"""
3556,"Lynch, Justin","=""51.03""","=""3/7/2019"""
3563,"Stoffle, Aidan","=""51.03""","=""6/4/2021"""
3568,"Bureau, Lucas","=""51.04""","=""3/27/2016"""
3572,"Gonzalez, Mason","=""51.04""","=""7/31/2018"""
3574,"House, Grant","=""51.04""","=""7/6/2018"""
3579,"O'Haimhirgin, Liam","=""51.04""","=""12/13/2015"""
3584,"Robrock, Kyle","=""51.04""","=""4/4/2019"""
3587,"Sorenson, Payton","=""51.04""","=""5/28/2021"""
3595,"Cecil, Robert","=""51.05""","=""8/4/2019"""
3600,"Kibler, Drew","=""51.05""","=""6/5/2016"""
3604,"Lynch, Justin","=""51.05""","=""6/8/2019"""
3621,"Decoursey, Kyle","=""51.06""","=""6/15/2018"""
3622,"Foster, Carson","=""51.06""","=""5/17/2018"""
3630,"Lasco, Destin","=""51.06""","=""7/11/2019"""
3634,"Murphy, Ryan","=""51.06""","=""4/13/2018"""
3635,"Reed, Grant","=""51.06""","=""6/4/2021"""
3637,"Sannem, Jake","=""51.06""","=""7/13/2018"""
3638,"Shebat, John","=""51.06""","=""6/23/2017"""
3642,"Vera, Blaise","=""51.06""","=""7/8/2018"""
3643,"Bresette, Liam","=""51.07""","=""5/13/2021"""
3644,"Bureau, Lucas","=""51.07""","=""6/29/2016"""
3648,"Craig, Cameron","=""51.07""","=""6/2/2017"""
3653,"Grothe, Zane","=""51.07""","=""5/5/2017"""
3656,"Josa, Matthew","=""51.07""","=""6/27/2017"""
3658,"Malone, Reed","=""51.07""","=""3/7/2019"""
3659,"Modrov, Drew","=""51.07""","=""4/29/2017"""
3678,"Chaney, Adam","=""51.08""","=""1/12/2019"""
3685,"Hoover, Sam","=""51.08""","=""4/9/2021"""
3687,"Josa, Matthew","=""51.08""","=""6/8/2019"""
3688,"Krueger, Danny","=""51.08""","=""6/20/2019"""
3694,"Murphy, Ryan","=""51.08""","=""1/12/2018"""
3696,"O'Haimhirgin, Liam","=""51.08""","=""7/31/2019"""
3700,"Tapp, Hunter","=""51.08""","=""8/1/2018"""
3704,"Boyle, Connor","=""51.09""","=""8/6/2019"""
3705,"Bureau, Lucas","=""51.09""","=""5/7/2016"""
3709,"Haas, Townley","=""51.09""","=""5/19/2018"""
3715,"Krueger, Danny","=""51.09""","=""11/14/2015"""
3716,"Lasco, Destin","=""51.09""","=""8/9/2017"""
3717,"Modrov, Drew","=""51.09""","=""1/12/2019"""
3719,"Richardson, Steven","=""51.09""","=""7/14/2018"""
3723,"Worrell, Kyle","=""51.09""","=""6/4/2021"""
3725,"Auchinachie, Cameron","=""51.10""","=""5/26/2019"""
3726,"Baker, Ryan","=""51.10""","=""4/13/2019"""
3734,"Foster, Carson","=""51.10""","=""6/2/2018"""
3737,"Hill, Julian","=""51.10""","=""8/1/2018"""
3739,"Miller, Luke","=""51.10""","=""6/15/2019"""
3741,"Novak, Jesse","=""51.10""","=""6/22/2018"""
3742,"Pinfold, Brett","=""51.10""","=""12/6/2015"""
3744,"Robrock, Kyle","=""51.10""","=""6/3/2016"""
3752,"Bureau, Lucas","=""51.11""","=""4/13/2019"""
3764,"Kibler, Drew","=""51.11""","=""5/17/2018"""
3765,"Krueger, Danny","=""51.11""","=""6/2/2017"""
3772,"Murphy, Ryan","=""51.11""","=""1/12/2018"""
3773,"Novak, Jesse","=""51.11""","=""1/12/2018"""
3778,"Tittle, Mason","=""51.11""","=""6/29/2016"""
3781,"Albiero, Nicolas","=""51.12""","=""5/17/2018"""
3782,"Briggs, Nolan","=""51.12""","=""7/31/2019"""
3783,"Connolly, Alec","=""51.12""","=""8/2/2017"""
3784,"Costin, Phil","=""51.12""","=""4/9/2021"""
3787,"Hill, Julian","=""51.12""","=""11/14/2020"""
3790,"Krueger, Danny","=""51.12""","=""3/18/2016"""
3791,"Lasco, Destin","=""51.12""","=""11/7/2019"""
3798,"Robrock, Kyle","=""51.12""","=""8/2/2017"""
3808,"Armstrong, Jack","=""51.13""","=""3/1/2019"""
3811,"Bresette, Liam","=""51.13""","=""6/21/2019"""
3815,"Franzman, Jack","=""51.13""","=""7/20/2018"""
3816,"Grevers, Matt","=""51.13""","=""4/10/2021"""
3818,"Hils, Zach","=""51.13""","=""8/1/2018"""
3825,"Modrov, Drew","=""51.13""","=""7/17/2016"""
3827,"Novak, Jesse","=""51.13""","=""5/27/2018"""
3830,"Tittle, Mason","=""51.13""","=""12/7/2019"""
3834,"Bybee, Cody","=""51.14""","=""8/9/2016"""
3836,"Carlson, Evan","=""51.14""","=""5/13/2021"""
3837,"Craig, Cameron","=""51.14""","=""4/13/2017"""
3840,"Dolan, Jack","=""51.14""","=""8/9/2016"""
3853,"Lile, Nathan","=""51.14""","=""3/5/2020"""
3854,"Lynch, Justin","=""51.14""","=""6/8/2019"""
3857,"Newkirk, Jeff","=""51.14""","=""5/19/2018"""
3859,"Reid, Noah","=""51.14""","=""6/21/2019"""
3868,"Bybee, Cody","=""51.15""","=""8/1/2017"""
3879,"Hils, Zach","=""51.15""","=""7/16/2017"""
3881,"Hoffer, Ryan","=""51.15""","=""7/31/2016"""
3882,"House, Grant","=""51.15""","=""1/19/2020"""
3890,"Molacek, Jacob","=""51.15""","=""3/8/2020"""
3892,"Novak, Jesse","=""51.15""","=""5/27/2018"""
3905,"Bureau, Lucas","=""51.16""","=""11/14/2020"""
3906,"Carlson, Evan","=""51.16""","=""7/20/2017"""
3916,"Head, Jason","=""51.16""","=""7/14/2019"""
3924,"Novak, Jesse","=""51.16""","=""3/1/2018"""
3932,"Auchinachie, Cameron","=""51.17""","=""7/27/2018"""
3934,"Baker, Ryan","=""51.17""","=""7/12/2018"""
3939,"Dolan, Jack","=""51.17""","=""8/1/2017"""
3943,"Head, Jason","=""51.17""","=""7/14/2019"""
3954,"Vera, Blaise","=""51.17""","=""8/9/2017"""
3955,"Wright, River","=""51.17""","=""12/8/2019"""
3960,"Baker, Ryan","=""51.18""","=""6/17/2018"""
3966,"Chaney, Adam","=""51.18""","=""8/1/2018"""
3974,"Murphy, Ryan","=""51.18""","=""4/13/2018"""
3975,"Newkirk, Jeff","=""51.18""","=""5/25/2019"""
3976,"Nguyen, Justin","=""51.18""","=""5/28/2017"""
3988,"Wilburn, Cason","=""51.18""","=""3/30/2019"""
3990,"Wright, Colin","=""51.18""","=""11/14/2020"""
3992,"Baker, Ryan","=""51.19""","=""7/11/2019"""
3994,"Boyle, Connor","=""51.19""","=""12/7/2019"""
3996,"Costin, Phil","=""51.19""","=""4/9/2021"""
3997,"Dolan, Jack","=""51.19""","=""5/13/2021"""
4005,"Kibler, Drew","=""51.19""","=""1/17/2021"""
4006,"Lasco, Destin","=""51.19""","=""12/7/2019"""
4008,"Lynch, Justin","=""51.19""","=""6/9/2018"""
4015,"Shebat, John","=""51.19""","=""6/21/2018"""
4020,"Theall, Mark","=""51.19""","=""6/20/2019"""
4023,"Armstrong, Jack","=""51.20""","=""6/4/2021"""
4024,"Armstrong, Jack","=""51.20""","=""5/14/2021"""
4027,"Bailey, Seth","=""51.20""","=""7/31/2019"""
4028,"Becker, Bowe","=""51.20""","=""2/23/2020"""
4031,"Decoursey, Kyle","=""51.20""","=""6/2/2017"""
4033,"Gaissert, Henry","=""51.20""","=""5/17/2018"""
4035,"Grevers, Matt","=""51.20""","=""3/5/2016"""
4038,"Loy, Drew","=""51.20""","=""3/4/2021"""
4042,"Modrov, Drew","=""51.20""","=""5/5/2017"""
4043,"Novak, Jesse","=""51.20""","=""1/12/2018"""
4044,"Pebley, Jacob","=""51.20""","=""4/13/2018"""
4052,"Becker, Bowe","=""51.21""","=""6/23/2019"""
4058,"Franzman, Jack","=""51.21""","=""11/8/2019"""
4061,"Koster, Adam","=""51.21""","=""6/8/2017"""
4071,"Nguyen, Justin","=""51.21""","=""6/21/2019"""
4076,"Saunders, Max","=""51.21""","=""7/31/2019"""
4078,"Smith, Giles","=""51.21""","=""1/19/2020"""
4081,"Tapp, Hunter","=""51.21""","=""12/7/2019"""
4082,"Tittle, Mason","=""51.21""","=""7/13/2018"""
4084,"Vera, Blaise","=""51.21""","=""7/6/2019"""
4093,"Eiber, Griffin","=""51.22""","=""7/19/2019"""
4100,"Kibler, Drew","=""51.22""","=""8/9/2016"""
4105,"Nguyen, Justin","=""51.22""","=""6/21/2019"""
4106,"Nguyen, Justin","=""51.22""","=""7/14/2017"""
4107,"O'Haimhirgin, Finn","=""51.22""","=""6/4/2021"""
4111,"Schilling, Sam","=""51.22""","=""8/9/2016"""
4113,"Sorenson, Payton","=""51.22""","=""12/1/2018"""
4117,"Willenbring, Matt","=""51.22""","=""7/12/2018"""
4118,"Wright, Colin","=""51.22""","=""7/21/2019"""
4119,"Wright, Colin","=""51.22""","=""7/28/2018"""
4123,"Branzell, Reese","=""51.23""","=""12/7/2019"""
4133,"Hils, Zach","=""51.23""","=""7/14/2019"""
4134,"Hobson, Luke","=""51.23""","=""5/2/2021"""
4137,"Larson, Peter","=""51.23""","=""8/24/2018"""
4139,"Manoff, Blake","=""51.23""","=""11/14/2020"""
4140,"Manoff, Blake","=""51.23""","=""5/2/2021"""
4142,"Modrov, Drew","=""51.23""","=""5/5/2017"""
4146,"Reid, Noah","=""51.23""","=""6/22/2018"""
4147,"Ress, Justin","=""51.23""","=""1/15/2016"""
4151,"Surhoff, Austin","=""51.23""","=""12/9/2019"""
4152,"Surhoff, Austin","=""51.23""","=""6/3/2016"""
4155,"Walker, Jack","=""51.23""","=""3/31/2019"""
4160,"Boyle, Connor","=""51.24""","=""12/7/2019"""
4163,"Decoursey, Kyle","=""51.24""","=""11/7/2019"""
4164,"Eiber, Griffin","=""51.24""","=""8/2/2017"""
4169,"Gaissert, Henry","=""51.24""","=""7/16/2017"""
4170,"Gaissert, Henry","=""51.24""","=""11/23/2019"""
4173,"Hils, Zach","=""51.24""","=""6/23/2019"""
4175,"Jensen, Matthew","=""51.24""","=""7/31/2018"""
4177,"King, Matt","=""51.24""","=""8/1/2018"""
4179,"Larson, Peter","=""51.24""","=""7/6/2018"""
4182,"Newkirk, Jeff","=""51.24""","=""7/6/2017"""
4183,"Newkirk, Jeff","=""51.24""","=""11/7/2019"""
4186,"Sorenson, Payton","=""51.24""","=""11/14/2020"""
4192,"Wright, Colin","=""51.24""","=""4/13/2019"""
4197,"Briggs, Nolan","=""51.25""","=""1/19/2020"""
4199,"Chaney, Adam","=""51.25""","=""6/15/2019"""
4202,"Connolly, Alec","=""51.25""","=""6/16/2017"""
4203,"Dolan, Jack","=""51.25""","=""3/3/2016"""
4207,"Loy, Drew","=""51.25""","=""7/6/2018"""
4209,"Robrock, Kyle","=""51.25""","=""1/17/2019"""
4211,"Vera, Blaise","=""51.25""","=""8/9/2017"""
4215,"Andrew, Michael","=""51.26""","=""3/1/2018"""
4216,"Andrew, Michael","=""51.26""","=""6/29/2016"""
4219,"Cummings, Tanner","=""51.26""","=""11/24/2019"""
4220,"Dolan, Jack","=""51.26""","=""7/17/2019"""
4227,"Kibler, Drew","=""51.26""","=""7/21/2017"""
4229,"Lasco, Destin","=""51.26""","=""7/12/2018"""
4243,"Rooney, Maxime","=""51.26""","=""6/3/2018"""
4251,"Tapp, Hunter","=""51.26""","=""7/6/2018"""
4253,"Willenbring, Matt","=""51.26""","=""8/9/2016"""
4257,"Connolly, Alec","=""51.27""","=""5/20/2018"""
4258,"Cummings, Tanner","=""51.27""","=""4/17/2021"""
4260,"Dolan, Jack","=""51.27""","=""7/14/2017"""
4264,"Grevers, Matt","=""51.27""","=""4/13/2017"""
4266,"King, Matt","=""51.27""","=""7/27/2019"""
4267,"Lile, Nathan","=""51.27""","=""5/19/2019"""
4274,"Newkirk, Jeff","=""51.27""","=""6/20/2019"""
4284,"Bustos, Arsenio","=""51.28""","=""8/7/2019"""
4285,"Bustos, Arsenio","=""51.28""","=""5/2/2021"""
4293,"Hoffer, Ryan","=""51.28""","=""3/5/2016"""
4301,"Modrov, Drew","=""51.28""","=""6/4/2021"""
4302,"Molacek, Jacob","=""51.28""","=""1/12/2018"""
4303,"Novak, Jesse","=""51.28""","=""3/20/2016"""
4304,"Robrock, Kyle","=""51.28""","=""8/2/2016"""
4307,"Schilling, Sam","=""51.28""","=""8/9/2016"""
4312,"Armstrong, Hunter","=""51.29""","=""6/14/2019"""
4317,"Bresette, Liam","=""51.29""","=""6/4/2021"""
4324,"Dolan, Jack","=""51.29""","=""7/11/2018"""
4325,"Foster, Carson","=""51.29""","=""5/17/2018"""
4326,"Franzman, Jack","=""51.29""","=""7/24/2016"""
4340,"O'Haimhirgin, Finn","=""51.29""","=""8/1/2018"""
4343,"Rooney, Maxime","=""51.29""","=""6/9/2018"""
4345,"Sannem, Jake","=""51.29""","=""8/9/2016"""
4348,"Tapp, Hunter","=""51.29""","=""1/12/2019"""
4354,"Bureau, Lucas","=""51.30""","=""11/22/2015"""
4357,"Carlson, Evan","=""51.30""","=""7/20/2017"""
4361,"Eiber, Griffin","=""51.30""","=""6/4/2021"""
4362,"Franzman, Jack","=""51.30""","=""8/1/2017"""
4365,"Head, Jason","=""51.30""","=""5/17/2019"""
4368,"Lasco, Destin","=""51.30""","=""1/20/2019"""
4371,"Modrov, Drew","=""51.30""","=""1/12/2019"""
4372,"Nguyen, Justin","=""51.30""","=""5/28/2017"""
4377,"Richardson, Steven","=""51.30""","=""6/9/2016"""
4380,"Shebat, John","=""51.30""","=""5/20/2017"""
4386,"Tittle, Mason","=""51.30""","=""7/12/2019"""
4387,"Tosh, Caleb","=""51.30""","=""12/7/2019"""
4391,"Bybee, Cody","=""51.31""","=""8/25/2016"""
4397,"Grevers, Matt","=""51.31""","=""4/13/2017"""
4400,"Kibler, Drew","=""51.31""","=""6/2/2017"""
4403,"Lasco, Destin","=""51.31""","=""7/13/2017"""
4404,"Lile, Nathan","=""51.31""","=""1/17/2021"""
4408,"Modrov, Drew","=""51.31""","=""5/18/2018"""
4412,"Robrock, Kyle","=""51.31""","=""1/12/2018"""
4414,"Saunders, Max","=""51.31""","=""8/6/2019"""
4417,"Tapp, Hunter","=""51.31""","=""7/6/2018"""
4420,"Wilburn, Cason","=""51.31""","=""5/16/2021"""
4424,"Carlson, Evan","=""51.32""","=""6/9/2019"""
4425,"Carlson, Evan","=""51.32""","=""4/4/2021"""
4430,"Cummings, Tanner","=""51.32""","=""7/12/2019"""
4433,"Dressel, Caeleb","=""51.32""","=""5/20/2018"""
4434,"Gaissert, Henry","=""51.32""","=""7/14/2019"""
4437,"Josa, Matthew","=""51.32""","=""11/14/2020"""
4448,"Walker, Jack","=""51.32""","=""6/17/2018"""
4449,"Willenbring, Matt","=""51.32""","=""1/17/2019"""
4453,"Armstrong, Jack","=""51.33""","=""5/14/2021"""
4459,"Eiber, Griffin","=""51.33""","=""7/19/2019"""
4460,"Farber, Sid","=""51.33""","=""5/28/2017"""
4468,"Lile, Nathan","=""51.33""","=""4/9/2021"""
4478,"Walker, Jack","=""51.33""","=""8/9/2017"""
4480,"Wright, River","=""51.33""","=""7/14/2019"""
4482,"Albiero, Nicolas","=""51.34""","=""7/6/2018"""
4486,"Bowman, Luke","=""51.34""","=""8/9/2017"""
4487,"Bresette, Liam","=""51.34""","=""12/7/2019"""
4493,"Connolly, Alec","=""51.34""","=""5/19/2019"""
4504,"Kovac, Danny","=""51.34""","=""5/13/2021"""
4505,"Kovac, Danny","=""51.34""","=""4/26/2019"""
4514,"Modrov, Drew","=""51.34""","=""8/2/2017"""
4516,"Sannem, Jake","=""51.34""","=""8/9/2016"""
4523,"Albiero, Nicolas","=""51.35""","=""5/17/2018"""
4524,"Andrew, Michael","=""51.35""","=""10/28/2015"""
4532,"Dolan, Jack","=""51.35""","=""1/31/2021"""
4534,"Eastman, Michael","=""51.35""","=""7/12/2019"""
4535,"Farber, Sid","=""51.35""","=""8/9/2017"""
4536,"Gaissert, Henry","=""51.35""","=""7/16/2017"""
4544,"Loy, Drew","=""51.35""","=""6/3/2017"""
4550,"Novak, Jesse","=""51.35""","=""3/1/2018"""
4558,"Armstrong, Hunter","=""51.36""","=""5/28/2021"""
4564,"House, Grant","=""51.36""","=""4/28/2019"""
4566,"Jensen, Michael","=""51.36""","=""4/16/2016"""
4567,"Kibler, Drew","=""51.36""","=""12/13/2015"""
4581,"Wilburn, Cason","=""51.36""","=""7/21/2019"""
4589,"Connolly, Alec","=""51.37""","=""6/15/2018"""
4591,"Dolan, Jack","=""51.37""","=""12/10/2020"""
4605,"Robrock, Kyle","=""51.37""","=""6/21/2019"""
4608,"Sannem, Jake","=""51.37""","=""1/17/2021"""
4612,"Tittle, Mason","=""51.37""","=""6/22/2018"""
4613,"Urlando, Luca","=""51.37""","=""7/13/2019"""
4616,"Aikins, Jack","=""51.38""","=""4/10/2021"""
4622,"Decoursey, Kyle","=""51.38""","=""6/5/2016"""
4624,"Hoover, Sam","=""51.38""","=""6/23/2019"""
4628,"Kovac, Danny","=""51.38""","=""4/23/2021"""
4636,"Newkirk, Jeff","=""51.38""","=""7/28/2016"""
4643,"Reid, Noah","=""51.38""","=""6/22/2018"""
4644,"Robrock, Kyle","=""51.38""","=""6/21/2019"""
4648,"Wilburn, Cason","=""51.38""","=""8/9/2017"""
4649,"Baker, Ryan","=""51.39""","=""6/16/2019"""
4651,"Carlson, Evan","=""51.39""","=""5/17/2019"""
4654,"Craig, Cameron","=""51.39""","=""11/23/2019"""
4655,"Cummings, Tanner","=""51.39""","=""11/19/2020"""
4668,"Josa, Matthew","=""51.39""","=""12/7/2019"""
4670,"Krueger, Danny","=""51.39""","=""6/5/2016"""
4675,"Modrov, Drew","=""51.39""","=""7/17/2016"""
4680,"Tittle, Mason","=""51.39""","=""7/12/2019"""
4684,"Wilburn, Cason","=""51.39""","=""8/7/2016"""
4687,"Briggs, Nolan","=""51.40""","=""8/6/2017"""
4688,"Bureau, Lucas","=""51.40""","=""7/19/2018"""
4693,"Dolan, Jack","=""51.40""","=""6/17/2016"""
4699,"Grothe, Zane","=""51.40""","=""11/2/2015"""
4711,"Maurer, Luke","=""51.40""","=""8/1/2018"""
4712,"Pebley, Jacob","=""51.40""","=""5/27/2018"""
4717,"Sannem, Jake","=""51.40""","=""6/27/2017"""
4725,"Alexy, Jack","=""51.41""","=""8/3/2018"""
4726,"Andrew, Michael","=""51.41""","=""11/14/2015"""
4728,"Auchinachie, Cameron","=""51.41""","=""7/12/2018"""
4729,"Benson, Andrew","=""51.41""","=""8/7/2019"""
4731,"Branzell, Reese","=""51.41""","=""12/7/2019"""
4736,"Hils, Zach","=""51.41""","=""8/9/2017"""
4737,"Jensen, Michael","=""51.41""","=""5/15/2016"""
4744,"Miller, Luke","=""51.41""","=""11/14/2020"""
4751,"Tittle, Mason","=""51.41""","=""7/14/2017"""
4757,"Boyle, Connor","=""51.42""","=""7/18/2019"""
4761,"Costin, Phil","=""51.42""","=""7/21/2019"""
4763,"Dolan, Jack","=""51.42""","=""6/2/2017"""
4768,"Koster, Adam","=""51.42""","=""4/6/2019"""
4771,"Lasco, Destin","=""51.42""","=""7/12/2018"""
4775,"Pinfold, Brett","=""51.42""","=""6/2/2017"""
4778,"Saunders, Max","=""51.42""","=""5/30/2021"""
4784,"Willenbring, Matt","=""51.42""","=""6/20/2019"""
4792,"Bresette, Liam","=""51.43""","=""4/4/2021"""
4793,"Downing, Dillon","=""51.43""","=""7/31/2019"""
4808,"Tittle, Mason","=""51.43""","=""5/27/2018"""
4809,"Tosh, Caleb","=""51.43""","=""6/4/2021"""
4823,"Grevers, Matt","=""51.44""","=""4/10/2021"""
